ACCOUNTID,REGION,Service,Finding,STATUS,Risk Score,Risk Level,Treatment,FAIR_ALE_USD
334960985321.0,eu-north-1,,"In order to control unauthorized access to the network, management procedures such as IP management and device authentication must be established and implemented. Network segmentation (DMZ, server farm, DB zone, development zone, etc.) and access controls must be applied according to the business purpose and importance.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Managing information systems and handling personal information outside of protected areas is, in principle, prohibited. However, if remote access is allowed for unavoidable reasons such as telecommuting, incident response, or remote collaboration, protective measures must be established and implemented, including approval from responsible personnel, designation of access devices, setting access scope and duration, enhanced authentication, encrypted communication, and securing access devices (e.g., antivirus, patches).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"In order to control unauthorized access to the network, management procedures such as IP management and device authentication must be established and implemented. Network segmentation (DMZ, server farm, DB zone, development zone, etc.) and access controls must be applied according to the business purpose and importance.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"The users, access restriction methods, and secure access means for accessing information systems such as servers and network systems must be defined and controlled.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Identify the information stored and managed in the database, such as the table list, and establish and implement access control policies according to the importance of the information and the type of applications and users.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Managing information systems and handling personal information outside of protected areas is, in principle, prohibited. However, if remote access is allowed for unavoidable reasons such as telecommuting, incident response, or remote collaboration, protective measures must be established and implemented, including approval from responsible personnel, designation of access devices, setting access scope and duration, enhanced authentication, encrypted communication, and securing access devices (e.g., antivirus, patches).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"In order to control unauthorized access to the network, management procedures such as IP management and device authentication must be established and implemented. Network segmentation (DMZ, server farm, DB zone, development zone, etc.) and access controls must be applied according to the business purpose and importance.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"The users, access restriction methods, and secure access means for accessing information systems such as servers and network systems must be defined and controlled.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Managing information systems and handling personal information outside of protected areas is, in principle, prohibited. However, if remote access is allowed for unavoidable reasons such as telecommuting, incident response, or remote collaboration, protective measures must be established and implemented, including approval from responsible personnel, designation of access devices, setting access scope and duration, enhanced authentication, encrypted communication, and securing access devices (e.g., antivirus, patches).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"For each type of security system, an administrator must be designated, and operational procedures such as updating to the latest policies, modifying rule sets, and monitoring events must be established and implemented. The status of policy application for each security system must be managed.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"User access to information systems, personal information, and critical information must be secured through safe authentication procedures and, if necessary, enhanced authentication methods. In addition, access control measures such as limiting login attempts and issuing warnings for illegal login attempts must be established and implemented.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Accounts and privileges used for special purposes, such as managing information systems, personal information, and important information, should be granted minimally, separately identified, and controlled.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"To control unauthorized access to information systems, personal information, and critical information, organizations must establish and implement procedures for user registration, termination, and granting, changing, or revoking access rights, ensuring that access rights are granted only to the minimum necessary for work purposes. Additionally, when registering or granting user rights, it must be made clear to users that they are responsible for the security of their accounts.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Accounts and privileges used for special purposes, such as managing information systems, personal information, and important information, should be granted minimally, separately identified, and controlled.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"To control unauthorized access to information systems, personal information, and critical information, organizations must establish and implement procedures for user registration, termination, and granting, changing, or revoking access rights, ensuring that access rights are granted only to the minimum necessary for work purposes. Additionally, when registering or granting user rights, it must be made clear to users that they are responsible for the security of their accounts.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Accounts and privileges used for special purposes, such as managing information systems, personal information, and important information, should be granted minimally, separately identified, and controlled.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"The registration, use, and deletion of user accounts accessing information systems, personal information, and important information, as well as the history of granting, changing, and deleting access rights, should be recorded and periodically reviewed to ensure their appropriateness.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"User access to information systems, personal information, and critical information must be secured through safe authentication procedures and, if necessary, enhanced authentication methods. In addition, access control measures such as limiting login attempts and issuing warnings for illegal login attempts must be established and implemented.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"To control unauthorized access to information systems, personal information, and critical information, organizations must establish and implement procedures for user registration, termination, and granting, changing, or revoking access rights, ensuring that access rights are granted only to the minimum necessary for work purposes. Additionally, when registering or granting user rights, it must be made clear to users that they are responsible for the security of their accounts.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Accounts and privileges used for special purposes, such as managing information systems, personal information, and important information, should be granted minimally, separately identified, and controlled.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"The registration, use, and deletion of user accounts accessing information systems, personal information, and important information, as well as the history of granting, changing, and deleting access rights, should be recorded and periodically reviewed to ensure their appropriateness.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"To control unauthorized access to information systems, personal information, and critical information, organizations must establish and implement procedures for user registration, termination, and granting, changing, or revoking access rights, ensuring that access rights are granted only to the minimum necessary for work purposes. Additionally, when registering or granting user rights, it must be made clear to users that they are responsible for the security of their accounts.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Accounts and privileges used for special purposes, such as managing information systems, personal information, and important information, should be granted minimally, separately identified, and controlled.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"The registration, use, and deletion of user accounts accessing information systems, personal information, and important information, as well as the history of granting, changing, and deleting access rights, should be recorded and periodically reviewed to ensure their appropriateness.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Procedures for managing passwords used by users of information systems, as well as customers and members, must be established and implemented, taking into account legal requirements and external threats.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Procedures for managing passwords used by users of information systems, as well as customers and members, must be established and implemented, taking into account legal requirements and external threats.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Procedures for managing passwords used by users of information systems, as well as customers and members, must be established and implemented, taking into account legal requirements and external threats.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Procedures for managing passwords used by users of information systems, as well as customers and members, must be established and implemented, taking into account legal requirements and external threats.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Procedures for managing passwords used by users of information systems, as well as customers and members, must be established and implemented, taking into account legal requirements and external threats.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Procedures for managing passwords used by users of information systems, as well as customers and members, must be established and implemented, taking into account legal requirements and external threats.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Procedures for managing passwords used by users of information systems, as well as customers and members, must be established and implemented, taking into account legal requirements and external threats.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"To control unauthorized access to information systems, personal information, and critical information, organizations must establish and implement procedures for user registration, termination, and granting, changing, or revoking access rights, ensuring that access rights are granted only to the minimum necessary for work purposes. Additionally, when registering or granting user rights, it must be made clear to users that they are responsible for the security of their accounts.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"The registration, use, and deletion of user accounts accessing information systems, personal information, and important information, as well as the history of granting, changing, and deleting access rights, should be recorded and periodically reviewed to ensure their appropriateness.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"To control unauthorized access to information systems, personal information, and critical information, organizations must establish and implement procedures for user registration, termination, and granting, changing, or revoking access rights, ensuring that access rights are granted only to the minimum necessary for work purposes. Additionally, when registering or granting user rights, it must be made clear to users that they are responsible for the security of their accounts.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"The registration, use, and deletion of user accounts accessing information systems, personal information, and important information, as well as the history of granting, changing, and deleting access rights, should be recorded and periodically reviewed to ensure their appropriateness.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"User access to information systems, personal information, and critical information must be secured through safe authentication procedures and, if necessary, enhanced authentication methods. In addition, access control measures such as limiting login attempts and issuing warnings for illegal login attempts must be established and implemented.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Accounts and privileges used for special purposes, such as managing information systems, personal information, and important information, should be granted minimally, separately identified, and controlled.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"To control unauthorized access to information systems, personal information, and critical information, organizations must establish and implement procedures for user registration, termination, and granting, changing, or revoking access rights, ensuring that access rights are granted only to the minimum necessary for work purposes. Additionally, when registering or granting user rights, it must be made clear to users that they are responsible for the security of their accounts.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Accounts and privileges used for special purposes, such as managing information systems, personal information, and important information, should be granted minimally, separately identified, and controlled.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"The registration, use, and deletion of user accounts accessing information systems, personal information, and important information, as well as the history of granting, changing, and deleting access rights, should be recorded and periodically reviewed to ensure their appropriateness.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"To control unauthorized access to information systems, personal information, and critical information, organizations must establish and implement procedures for user registration, termination, and granting, changing, or revoking access rights, ensuring that access rights are granted only to the minimum necessary for work purposes. Additionally, when registering or granting user rights, it must be made clear to users that they are responsible for the security of their accounts.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Accounts and privileges used for special purposes, such as managing information systems, personal information, and important information, should be granted minimally, separately identified, and controlled.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"The registration, use, and deletion of user accounts accessing information systems, personal information, and important information, as well as the history of granting, changing, and deleting access rights, should be recorded and periodically reviewed to ensure their appropriateness.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"To prevent incidents such as security breaches and personal information leaks, and to respond quickly and effectively in the event of an incident, the organization must establish procedures for detecting, responding to, analyzing, and sharing internal and external intrusion attempts. In addition, the organization must establish a cooperative system with relevant external institutions and experts.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"User access to information systems, personal information, and critical information must be secured through safe authentication procedures and, if necessary, enhanced authentication methods. In addition, access control measures such as limiting login attempts and issuing warnings for illegal login attempts must be established and implemented.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"User access to information systems, personal information, and critical information must be secured through safe authentication procedures and, if necessary, enhanced authentication methods. In addition, access control measures such as limiting login attempts and issuing warnings for illegal login attempts must be established and implemented.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"User access to information systems, personal information, and critical information must be secured through safe authentication procedures and, if necessary, enhanced authentication methods. In addition, access control measures such as limiting login attempts and issuing warnings for illegal login attempts must be established and implemented.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"User access to information systems, personal information, and critical information must be secured through safe authentication procedures and, if necessary, enhanced authentication methods. In addition, access control measures such as limiting login attempts and issuing warnings for illegal login attempts must be established and implemented.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"User access to information systems, personal information, and critical information must be secured through safe authentication procedures and, if necessary, enhanced authentication methods. In addition, access control measures such as limiting login attempts and issuing warnings for illegal login attempts must be established and implemented.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"User access to information systems, personal information, and critical information must be secured through safe authentication procedures and, if necessary, enhanced authentication methods. In addition, access control measures such as limiting login attempts and issuing warnings for illegal login attempts must be established and implemented.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"For each type of security system, an administrator must be designated, and operational procedures such as updating to the latest policies, modifying rule sets, and monitoring events must be established and implemented. The status of policy application for each security system must be managed.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"Regular vulnerability inspections must be conducted to verify whether information systems have exposed vulnerabilities, and any identified vulnerabilities must be promptly addressed. In addition, the organization must continuously monitor for new security vulnerabilities, assess their impact on the information systems, and take necessary actions.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"For each type of security system, an administrator must be designated, and operational procedures such as updating to the latest policies, modifying rule sets, and monitoring events must be established and implemented. The status of policy application for each security system must be managed.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"The procedures and protection measures for handling information assets according to their purpose and importance must be established and implemented, and the responsibilities for each asset must be clearly defined and managed.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"For each type of security system, an administrator must be designated, and operational procedures such as updating to the latest policies, modifying rule sets, and monitoring events must be established and implemented. The status of policy application for each security system must be managed.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"To ensure the availability of information systems, performance and capacity requirements must be defined, and the status must be continuously monitored. Procedures for detecting, recording, analyzing, recovering, and reporting in response to faults must be established and managed effectively.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"In order to control unauthorized access to the network, management procedures such as IP management and device authentication must be established and implemented. Network segmentation (DMZ, server farm, DB zone, development zone, etc.) and access controls must be applied according to the business purpose and importance.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"The organization must define the types of logs, retention periods, and retention methods for user access records, system logs, and privilege grant records for information systems such as servers, applications, security systems, and network systems, and must securely retain and manage them to prevent tampering, theft, or loss.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"In order to control unauthorized access to the network, management procedures such as IP management and device authentication must be established and implemented. Network segmentation (DMZ, server farm, DB zone, development zone, etc.) and access controls must be applied according to the business purpose and importance.",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"When using cloud services, protection measures must be established and implemented for administrator access and security settings to prevent unauthorized access and configuration errors that could lead to the leakage or exposure of critical information and personal data, depending on the service type (SaaS, PaaS, IaaS, etc.).",FAIL,2500.0,Low,Accept,20000.0
334960985321.0,eu-north-1,,"In order to control unauthorized access to the network, management procedures such as IP management and device authentication must be established and implemented. Network segmentation (DMZ, server farm, DB zone, development zone, etc.) and access controls must be applied according to the business purpose and importance.",FAIL,2500.0,Low,Accept,20000.0
